渠道,产品名称,品牌,产品大类,重量(克),商品价¥,含税价¥,克单价¥/g,500g单价¥,20支成本¥
花店,若叶/Wakaba 香烟,Wakaba/若叶,成品烟,0,23.4,35.1,,,
花店,云斯顿/Winston Caster 白 5mg 软盒,Winston/云斯顿,成品烟,0,25.272,37.91,,,
花店,云斯顿/Winston 红 12mg 软盒,Winston/云斯顿,成品烟,0,24.804,37.21,,,
花店,云斯顿/Winston Caster 白 5mg 硬盒,Winston/云斯顿,成品烟,0,25.272,37.91,,,
花店,云斯顿/Winston Caster 白 3mg 硬盒,Winston/云斯顿,成品烟,0,25.272,37.91,,,
花店,云斯顿/Winston Caster 白 1mg 长支 硬盒,Winston/云斯顿,成品烟,0,25.272,37.91,,,
花店,云斯顿/Winston Cabin 红 8mg 硬盒,Winston/云斯顿,成品烟,0,25.272,37.91,,,
花店,云斯顿/Winston Cabin 红 5mg 硬盒,Winston/云斯顿,成品烟,0,25.272,37.91,,,
花店,云斯顿/Winston Cabin 红 1mg 硬盒,Winston/云斯顿,成品烟,0,25.272,37.91,,,
花店,海马,海马/ウルマ,成品烟,0,24.804,37.21,,,
花店,Apache Red,APACHE/,成品烟,0,22.464,33.7,,,
花店,老船长/Ark Royal Sweet,Ark Royal/老船长,成品烟,0,25.272,37.91,,,
花店,老船长/Ark Royal Black Chocolate 黑巧克力,Ark Royal/老船长,成品烟,0,25.272,37.91,,,
花店,老船长/Ark Royal Caramel Macchiato,Ark Royal/老船长,成品烟,0,25.74,38.61,,,
花店,老船长/Ark Royal Apple Mint 苹果薄荷,Ark Royal/老船长,成品烟,0,25.272,37.91,,,
花店,老船长/Ark Royal Pipe,Ark Royal/老船长,成品烟,0,25.272,37.91,,,
花店,老船长/Ark Royal Paradise Tea,Ark Royal/老船长,成品烟,0,25.272,37.91,,,
花店,老船长/Ark Royal Paradise Tea 细支 1mg,Ark Royal/老船长,成品烟,0,24.336,36.5,,,
花店,宾利/Bentley Black,Bentley/宾利,成品烟,0,32.76,49.14,,,
花店,宾利/Bentley 薄荷,Bentley/宾利,成品烟,0,32.76,49.14,,,
花店,黑魔鬼/BlackDevil 可可 限量版,BlackDevil/黑魔鬼,成品烟,0,27.144,40.72,,,
花店,黑魔鬼/BlackDevil 原味,BlackDevil/黑魔鬼,成品烟,0,27.144,40.72,,,
花店,黑魔鬼/BlackDevil 粉红香草,BlackDevil/黑魔鬼,成品烟,0,27.144,40.72,,,
花店,黑魔鬼/BlackDevil 摩卡香草,BlackDevil/黑魔鬼,成品烟,0,27.144,40.72,,,
花店,黑魔鬼/BlackDevil 薄荷香草,BlackDevil/黑魔鬼,成品烟,0,27.144,40.72,,,
花店,黑魔鬼/BlackDevil 北极薄荷,BlackDevil/黑魔鬼,成品烟,0,27.144,40.72,,,
花店,黑魔鬼/BlackDevil 可可,BlackDevil/黑魔鬼,成品烟,0,27.144,40.72,,,
花店,黑杰克/BlackJack Supasawa Pineapple 8mg (菠萝),BlackJack/黑杰克,成品烟,0,23.4,35.1,,,
花店,黑杰克/BlackJack Supasawa Random 5mg (5种爆珠随机),BlackJack/黑杰克,成品烟,0,25.74,38.61,,,
花店,黑杰克/BlackJack Supasawa Lime 8mg (青柠),BlackJack/黑杰克,成品烟,0,23.4,35.1,,,
花店,黑杰克/BlackJack Supasawa Lemon 8mg (柠檬),BlackJack/黑杰克,成品烟,0,23.4,35.1,,,
花店,黑杰克/BlackJack Supasawa Mango 5mg (芒果),BlackJack/黑杰克,成品烟,0,23.4,35.1,,,
花店,黑杰克/BlackJack Supasawa Grapefruit 5mg (葡萄柚),BlackJack/黑杰克,成品烟,0,23.4,35.1,,,
花店,黑杰克/BlackJack Supasawa Lemon 5mg (柠檬),BlackJack/黑杰克,成品烟,0,23.4,35.1,,,
花店,黑杰克/BlackJack Ocean+Change,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Ocean Mint,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Ocean Blue,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Island Black,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Island Brown,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Compact Brown,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Compact Black,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Compact+Change,BlackJack/黑杰克,成品烟,0,22.932,34.4,,,
花店,黑杰克/BlackJack Supasawa Blueberry 5mg (蓝莓),BlackJack/黑杰克,成品烟,0,23.4,35.1,,,
花店,BlackStone American Cherry,BlackStone/黑石,成品烟,0,31.356,47.03,,,
花店,宝亨/Bohem Cigar No.6 6mg,Bohem/宝亨,成品烟,0,24.336,36.5,,,
花店,宝亨/Bohem Cigar Mojito Double 5mg,Bohem/宝亨,成品烟,0,24.336,36.5,,,
花店,宝亨/Bohem Cigar Mini Super Slim Sepia,Bohem/宝亨,成品烟,0,24.336,36.5,,,
花店,宝亨/Bohem Cigar Mojito 6mg,Bohem/宝亨,成品烟,0,24.336,36.5,,,
花店,宝亨/Bohem Cigar Mojito One 1mg,Bohem/宝亨,成品烟,0,24.336,36.5,,,
花店,宝亨/Bohem Cigar Mini Super Slim Ivory,Bohem/宝亨,成品烟,0,24.336,36.5,,,
花店,宝亨/Bohem Cigar Grip,Bohem/宝亨,成品烟,0,24.336,36.5,,,
花店,Bright Long 5,BRIGHT/,成品烟,0,21.528,32.29,,,
花店,Bright Long 1,BRIGHT/,成品烟,0,21.528,32.29,,,
花店,Chapman Super Slim Cherry,CHAPMAN/,成品烟,0,27.612,41.42,,,
花店,Chapman Super Slim Vanilla,CHAPMAN/,成品烟,0,27.612,41.42,,,
花店,Che/切格瓦拉 红色,Che/切格瓦拉,成品烟,0,26.676,40.01,,,
花店,Che/切格瓦拉 黑色,Che/切格瓦拉,成品烟,0,26.676,40.01,,,
花店,Che/切格瓦拉 黑色 薄荷,Che/切格瓦拉,成品烟,0,26.676,40.01,,,
花店,Che/切格瓦拉 1mg 薄荷,Che/切格瓦拉,成品烟,0,26.676,40.01,,,
花店,Che/切格瓦拉 Blanco,Che/切格瓦拉,成品烟,0,26.676,40.01,,,
花店,Che/切格瓦拉 绿色 薄荷,Che/切格瓦拉,成品烟,0,26.676,40.01,,,
花店,卡比龙/Cigaronne 皇家 细支 黑色,Cigaronne/卡比龙,成品烟,0,56.16,84.24,,,
花店,卡比龙/Cigaronne Royal Slims 薄荷,Cigaronne/卡比龙,成品烟,0,74.88,112.32,,,
花店,卡比龙/Cigaronne Tattoo 香草,Cigaronne/卡比龙,成品烟,0,37.44,56.16,,,
花店,卡比龙/Cigaronne Exclusive 棕色,Cigaronne/卡比龙,成品烟,0,70.2,105.3,,,
花店,卡比龙/Cigaronne Magnet,Cigaronne/卡比龙,成品烟,0,37.44,56.16,,,
花店,卡比龙/Cigaronne Tattoo 樱桃,Cigaronne/卡比龙,成品烟,0,37.44,56.16,,,
花店,卡比龙/Cigaronne Super Slims 薄荷,Cigaronne/卡比龙,成品烟,0,36.504,54.76,,,
花店,卡比龙/Cigaronne Tattoo 巧克力,Cigaronne/卡比龙,成品烟,0,37.44,56.16,,,
花店,卡比龙/Cigaronne 超细 黑色,Cigaronne/卡比龙,成品烟,0,36.504,54.76,,,
花店,卡比龙/Cigaronne 极致细 黑色,Cigaronne/卡比龙,成品烟,0,32.76,49.14,,,
花店,卡比龙/Cigaronne 幻影 银色,Cigaronne/卡比龙,成品烟,0,51.48,77.22,,,
花店,Djarum Black Jasmine Tea 8,DJARUM/,成品烟,0,13.104,19.66,,,
花店,Djarum Black 8,DJARUM/,成品烟,0,13.104,19.66,,,
花店,Djarum Black Mint Tea 8,DJARUM/,成品烟,0,13.104,19.66,,,
花店,Djarum Super,DJARUM/,成品烟,0,23.868,35.8,,,
花店,Djarum Black Menthol 8,DJARUM/,成品烟,0,13.104,19.66,,,
花店,福尔特/Forte Extra Light,Forte/福尔特,成品烟,0,21.528,32.29,,,
花店,福尔特/Forte Extra Light 薄荷,Forte/福尔特,成品烟,0,21.528,32.29,,,
花店,福尔特/Forte 薄荷,Forte/福尔特,成品烟,0,21.528,32.29,,,
花店,福尔特/Forte 16支 Extra Light,Forte/福尔特,成品烟,0,18.252,27.38,,,
花店,福尔特/Forte 16支 Original,Forte/福尔特,成品烟,0,18.252,27.38,,,
花店,福尔特/Forte Original,Forte/福尔特,成品烟,0,21.528,32.29,,,
花店,福尔特/Forte 16支 Extra Light 薄荷,Forte/福尔特,成品烟,0,18.252,27.38,,,
花店,福尔特/Forte 16支 薄荷,Forte/福尔特,成品烟,0,18.252,27.38,,,
花店,福尔特/Forte 16支 Lights,Forte/福尔特,成品烟,0,18.252,27.38,,,
花店,福尔特/Forte Lights,Forte/福尔特,成品烟,0,21.528,32.29,,,
花店,盐仓/GudangGaram Surya Mild 16支 33mg,GudangGaram/盐仓,成品烟,0,24.804,37.21,,,
花店,盐仓/GudangGaram Surya 36支 42mg,GudangGaram/盐仓,成品烟,0,65.52,98.28,,,
花店,盐仓/GudangGaram Signature 薄荷 15mg,GudangGaram/盐仓,成品烟,0,27.144,40.72,,,
花店,盐仓/GudangGaram 薄荷 16支 33mg,GudangGaram/盐仓,成品烟,0,24.804,37.21,,,
花店,盐仓/GudangGaram Signature Mild 15mg,GudangGaram/盐仓,成品烟,0,27.144,40.72,,,
花店,盐仓/GudangGaram Garam Nusantara Mild 12支 18mg,GudangGaram/盐仓,成品烟,0,17.784,26.68,,,
花店,盐仓/GudangGaram Nusantara 薄荷 12支 18mg,GudangGaram/盐仓,成品烟,0,17.784,26.68,,,
花店,HARVEST 超细 Double Cherry,HARVEST/,成品烟,0,25.272,37.91,,,
花店,HARVEST King Size Vanilla,HARVEST/,成品烟,0,22.464,33.7,,,
花店,HARVEST King Size Cherry,HARVEST/,成品烟,0,22.464,33.7,,,
花店,HARVEST 超细 Double Vanilla,HARVEST/,成品烟,0,25.272,37.91,,,
花店,HARVEST 超细 薄荷,HARVEST/,成品烟,0,25.272,37.91,,,
花店,HARVEST 超细 经典,HARVEST/,成品烟,0,25.272,37.91,,,
花店,J.P.S. KS 硬盒,J.S.P./,成品烟,0,26.208,39.31,,,
花店,健牌/箭牌/Kent S系列 Spark 5mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent S系列 Spark 薄荷 5mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent 6mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,24.336,36.5,,,
花店,健牌/箭牌/Kent 3mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,24.336,36.5,,,
花店,健牌/箭牌/Kent S系列 Spark 薄荷 1mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent S系列 1mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent S系列 Spark 1mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent S系列 3mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent S系列 Spark Mellow 1mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent I-Boost 1mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,24.336,36.5,,,
花店,健牌/箭牌/Kent 1mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,24.336,36.5,,,
花店,健牌/箭牌/Kent S系列 薄荷 1mg 长支 硬盒,Kent/健牌/箭牌,成品烟,0,23.4,35.1,,,
花店,健牌/箭牌/Kent 1mg KS 硬盒,Kent/健牌/箭牌,成品烟,0,24.336,36.5,,,
花店,KOOL Minty系列 Minty Berry 5mg,KOOL/,成品烟,0,23.4,35.1,,,
花店,KOOL Minty系列 Minty Boost 8mg,KOOL/,成品烟,0,23.4,35.1,,,
花店,KOOL Looped Sangria,KOOL/,成品烟,0,23.4,35.1,,,
花店,KOOL FK 硬盒,KOOL/,成品烟,0,27.144,40.72,,,
花店,KOOL Looped Plus,KOOL/,成品烟,0,23.4,35.1,,,
花店,KOOL Boost Fresh 8mg  硬盒,KOOL/,成品烟,0,27.144,40.72,,,
花店,KOOL Boost Fresh 5mg  硬盒,KOOL/,成品烟,0,27.144,40.72,,,
花店,KOOL Milds FK 硬盒,KOOL/,成品烟,0,27.144,40.72,,,
花店,KOOL 淡味 硬盒,KOOL/,成品烟,0,27.144,40.72,,,
花店,KOOL Looped,KOOL/,成品烟,0,23.4,35.1,,,
花店,L.A. Bold 12支 23mg,L.A./,成品烟,0,16.38,24.57,,,
花店,L.A. Ice Mango Boost 16支 18mg,L.A./,成品烟,0,23.4,35.1,,,
花店,L.A. Ice Purple Boost 16支 16mg,L.A./,成品烟,0,23.4,35.1,,,
花店,L.A. Ice 16支 13mg,L.A./,成品烟,0,23.4,35.1,,,
花店,L.A. Light 16支 16mg,L.A./,成品烟,0,23.4,35.1,,,
花店,云雀/Lark 12mg 长支 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark 12mg KS 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Classic Mild KS 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Super Mild 长支 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Super 5mg KS 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Select 薄荷 1mg 长支 硬盒,Lark/云雀,成品烟,0,23.4,35.1,,,
花店,云雀/Lark Select Purple 1mg 长支 硬盒,Lark/云雀,成品烟,0,23.4,35.1,,,
花店,云雀/Lark Hybrid KS 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Extra 3mg 长支 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Extra 3mg KS 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Super 5mg 长支 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Mild KS 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Mild 长支 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Select 1mg 长支 硬盒,Lark/云雀,成品烟,0,23.4,35.1,,,
花店,云雀/Lark Ultra 1mg 长支 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Ultra 1mg KS 硬盒,Lark/云雀,成品烟,0,25.272,37.91,,,
花店,云雀/Lark Select 薄荷 5mg 长支 硬盒,Lark/云雀,成品烟,0,23.4,35.1,,,
花店,好彩/LuckyStrike 红 11mg 软盒,LuckyStrike/好彩,成品烟,0,29.016,43.52,,,
花店,好彩/LuckyStrike 红 11mg 硬盒,LuckyStrike/好彩,成品烟,0,29.016,43.52,,,
花店,好彩/LuckyStrike 10 Box,LuckyStrike/好彩,成品烟,0,21.06,31.59,,,
花店,好彩/LuckyStrike 过滤嘴 雪茄型 细支 淡味,LuckyStrike/好彩,成品烟,0,21.996,32.99,,,
花店,好彩/LuckyStrike Expert Cut 14mg,LuckyStrike/好彩,成品烟,0,21.996,32.99,,,
花店,好彩/LuckyStrike 淡味 6mg 硬盒,LuckyStrike/好彩,成品烟,0,29.016,43.52,,,
花店,好彩/LuckyStrike 黑色系列 Chillberry 8mg,LuckyStrike/好彩,成品烟,0,21.06,31.59,,,
花店,好彩/LuckyStrike 黑色系列 Chillberry 5mg,LuckyStrike/好彩,成品烟,0,21.06,31.59,,,
花店,好彩/LuckyStrike 6 Box,LuckyStrike/好彩,成品烟,0,21.06,31.59,,,
花店,好彩/LuckyStrike 黑色系列 薄荷 8mg,LuckyStrike/好彩,成品烟,0,21.06,31.59,,,
花店,好彩/LuckyStrike 黑色系列 薄荷 5mg,LuckyStrike/好彩,成品烟,0,21.06,31.59,,,
花店,好彩/LuckyStrike Expert Cut 10mg,LuckyStrike/好彩,成品烟,0,21.996,32.99,,,
花店,好彩/LuckyStrike Expert Cut 8mg,LuckyStrike/好彩,成品烟,0,21.996,32.99,,,
花店,好彩/LuckyStrike Expert Cut 1mg 长支 硬盒,LuckyStrike/好彩,成品烟,0,21.996,32.99,,,
花店,好彩/LuckyStrike Expert Cut 6mg,LuckyStrike/好彩,成品烟,0,21.996,32.99,,,
花店,好彩/LuckyStrike 黑色系列 Chillberry 1mg 长支,LuckyStrike/好彩,成品烟,0,21.06,31.59,,,
花店,好彩/LuckyStrike Expert Cut 3mg,LuckyStrike/好彩,成品烟,0,21.996,32.99,,,
花店,万宝路/Marlboro 红 12mg 软盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 金 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 中醇 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 热带 激浪 8mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 金 长支 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 红 12mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 双爆珠 5mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 薄荷 12mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 清透 混合 ３ＫＳＢ,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 黑色 薄荷 8mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 薄荷 8mg 长支 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 薄荷 8mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 冰爆 超劲 8mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 薄荷 4mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 冰爆 超劲 5mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,万宝路/Marlboro 冰爆 超劲 1mg 硬盒,Marlboro/万宝路,成品烟,0,29.016,43.52,,,
花店,OSMO 14支 10mg,OSMO/,成品烟,0,15.444,23.17,,,
花店,OSMO 薄荷 14支 6mg,OSMO/,成品烟,0,15.444,23.17,,,
花店,百乐门/Parliament 9mg KS 硬盒,Parliament/百乐门,成品烟,0,27.144,40.72,,,
花店,百乐门/Parliament 9mg 长支 硬盒,Parliament/百乐门,成品烟,0,29.016,43.52,,,
花店,百乐门/Parliament 淡味 6mg KS 硬盒,Parliament/百乐门,成品烟,0,27.144,40.72,,,
花店,百乐门/Parliament 淡味 6mg 长支 硬盒,Parliament/百乐门,成品烟,0,29.016,43.52,,,
花店,百乐门/Parliament 超淡 3mg 长支 硬盒,Parliament/百乐门,成品烟,0,29.016,43.52,,,
花店,百乐门/Parliament One 1mg 长支 硬盒,Parliament/百乐门,成品烟,0,29.016,43.52,,,
花店,百乐/Peel Grape (葡萄),Peel/百乐,成品烟,0,25.74,38.61,,,
花店,百乐/Peel Watermelon (西瓜),Peel/百乐,成品烟,0,25.74,38.61,,,
花店,百乐/Peel Orange (橙子),Peel/百乐,成品烟,0,25.74,38.61,,,
花店,百乐/Peel Greek Yogurt (希腊酸奶),Peel/百乐,成品烟,0,25.74,38.61,,,
花店,百乐/Peel Red Wine (红酒),Peel/百乐,成品烟,0,25.74,38.61,,,
花店,PEPE Organic 18支,PEPE/,成品烟,0,25.272,37.91,,,
花店,PEPE Rich Green 18支,PEPE/,成品烟,0,23.4,35.1,,,
花店,菲利普莫里斯/PhilipMorris 14mg KS 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 10mg KS 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris Purple 1mg 长支 超细 N,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris Purple 5mg KS 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 3mg KS 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 1mg 长支 超细 硬盒 N,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 薄荷 1mg 长支 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 薄荷 8mg KS 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 1mg 长支 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 6mg KS 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,菲利普莫里斯/PhilipMorris 薄荷 5mg KS 硬盒,PhilipMorris/菲利普莫里斯,成品烟,0,21.06,31.59,,,
花店,PUEBLO Natural 10 19支,PUEBLO/普韦布洛,成品烟,0,24.336,36.5,,,
花店,PUEBLO Natural 6 19支,PUEBLO/普韦布洛,成品烟,0,24.336,36.5,,,
花店,Republicana Yellow,Republicana/,成品烟,0,28.08,42.12,,,
花店,Republicana Black,Republicana/,成品烟,0,28.08,42.12,,,
花店,Smokin Joes Full Flavor 13mg,Smokin Joes/,成品烟,0,27.144,40.72,,,
花店,Smokin Joes Menthol 12mg,Smokin Joes/,成品烟,0,27.144,40.72,,,
花店,Smokin Joes Light 12mg,Smokin Joes/,成品烟,0,27.144,40.72,,,
花店,Smokin Joes Ultra Light 11mg,Smokin Joes/,成品烟,0,27.144,40.72,,,
花店,寿百年/Sobranie Black Russian 7mg,Sobranie/寿百年,成品烟,0,46.8,70.2,,,
花店,寿百年/Sobranie Cocktail 5mg,Sobranie/寿百年,成品烟,0,46.8,70.2,,,
花店,TREASURER Executive Black 7mg,TREASURER/,成品烟,0,31.824,47.74,,,
花店,TREASURER Premium Black 10mg,TREASURER/,成品烟,0,187.2,280.8,,,
花店,Treasurer Luxury Black 8mg,TREASURER/,成品烟,0,70.2,105.3,,,
花店,TREASURER Premier Gold 8mg,TREASURER/,成品烟,0,177.84,266.76,,,
花店,VIBES,VIBES/,成品烟,0,25.272,37.91,,,
花店,弗吉尼亚/Virginia S Rose 薄荷 1mg,Virginia/弗吉尼亚,成品烟,0,26.676,40.01,,,
花店,弗吉尼亚/Virginia S Sophia 6mg,Virginia/弗吉尼亚,成品烟,0,26.676,40.01,,,
花店,弗吉尼亚/Virginia S Sophia 1mg,Virginia/弗吉尼亚,成品烟,0,26.676,40.01,,,
花店,WIN 1mg,WIN/,成品烟,0,20.124,30.19,,,
花店,WIN 3mg,WIN/,成品烟,0,20.124,30.19,,,
花店,WIN 5mg,WIN/,成品烟,0,20.124,30.19,,,
花店,中华 硬盒,中华/,成品烟,0,29.484,44.23,,,
花店,中华 软盒,中华/,成品烟,0,49.14,73.71,,,
花店,中南海 ONE 薄荷 1mg,中南海/,成品烟,0,23.4,35.1,,,
花店,中南海 ONE 1mg,中南海/,成品烟,0,24.336,36.5,,,
花店,中南海 超淡 3mg,中南海/,成品烟,0,24.336,36.5,,,
花店,中南海 淡味 8mg,中南海/,成品烟,0,24.336,36.5,,,
花店,中南海 5mg 长支,中南海/,成品烟,0,24.804,37.21,,,
花店,双喜/DoubleHappiness 薄荷,双喜/DoubleHappiness,成品烟,0,21.996,32.99,,,
花店,双喜/DoubleHappiness 16支 原味,双喜/DoubleHappiness,成品烟,0,17.784,26.68,,,
花店,双喜/DoubleHappiness 原味,双喜/DoubleHappiness,成品烟,0,21.996,32.99,,,
花店,双喜/DoubleHappiness 16支 淡味,双喜/DoubleHappiness,成品烟,0,17.784,26.68,,,
花店,双喜/DoubleHappiness 淡味,双喜/DoubleHappiness,成品烟,0,21.996,32.99,,,
花店,阿里山 MUSE 5mg 蜜瓜薄荷 硬盒 ,阿里山/,成品烟,0,22.464,33.7,,,
花店,阿里山 MUSE 薄荷&蜜桃双爆珠 5mg,阿里山/,成品烟,0,27.144,40.72,,,
花店,阿里山 景泰典蓝 软盒,阿里山/,成品烟,0,37.44,56.16,,,
花店,阿里山 彩韵 橙味爆珠 7mg,阿里山/,成品烟,0,28.08,42.12,,,
花店,阿里山 景泰典蓝 中支 硬盒,阿里山/,成品烟,0,28.08,42.12,,,
花店,阿里山 景泰典蓝 硬盒,阿里山/,成品烟,0,24.336,36.5,,,
花店,阿里山 彩韵 蜜瓜爆珠 7mg,阿里山/,成品烟,0,28.08,42.12,,,
花店,阿里山 MUSE 8mg 硬盒,阿里山/,成品烟,0,20.124,30.19,,,
花店,阿里山 MUSE 4mg 硬盒,阿里山/,成品烟,0,20.124,30.19,,,
花店,黄鹤楼 四季,黄鹤楼/,成品烟,0,36.036,54.05,,,
花店,骆驼/Camel 蓝莓爆珠 Berry Option Ploom用,Camel/骆驼,雪茄,0,24.804,37.21,,,
花店,骆驼/Camel 浓原味 Rich Ploom用,Camel/骆驼,雪茄,0,24.804,37.21,,,
花店,骆驼/Camel 浓薄荷 Menthol Cold Ploom用,Camel/骆驼,雪茄,0,24.804,37.21,,,
花店,骆驼/Camel 麝香葡萄 Menthol Muscat Ploom用,Camel/骆驼,雪茄,0,24.804,37.21,,,
花店,骆驼/Camel 蓝莓薄荷 Menthol Berry Ploom用,Camel/骆驼,雪茄,0,24.804,37.21,,,
花店,骆驼/Camel 淡原味 Smooth Ploom用,Camel/骆驼,雪茄,0,24.804,37.21,,,
花店,骆驼/Camel 淡薄荷 Menthol Fresh Ploom用,Camel/骆驼,雪茄,0,24.804,37.21,,,
花店,Evo Tropical Banana Crystal,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Tropical Berry Crystal,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Sakura Regular,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Berry Crystal,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Hachimitsu Lemon Crystal,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Black Menthol,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Deep Regular,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Cold Menthol,EVO/,雪茄,0,27.144,40.72,,,
花店,Evo Fresh Mint,EVO/,雪茄,0,27.144,40.72,,,
花店,健牌/箭牌/Kent True Berry Boost Hyper专用,Kent/健牌/箭牌,雪茄,0,24.336,36.5,,,
花店,健牌/箭牌/Kent True Tobacco Hyper专用,Kent/健牌/箭牌,雪茄,0,24.336,36.5,,,
花店,健牌/箭牌/Kent True Rich Tobacco Hyper专用,Kent/健牌/箭牌,雪茄,0,24.336,36.5,,,
花店,健牌/箭牌/Kent True Rich Menthol Hyper专用,Kent/健牌/箭牌,雪茄,0,24.336,36.5,,,
花店,Kent Neostick Bright Tobacco JW,Kent/健牌/箭牌,雪茄,0,27.144,40.72,,,
